BatchAccount,ConfigIndex,IsListed,Price,LifecycleStart,Mints,Resync
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,27,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,28,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,29,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,30,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,31,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,32,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,33,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,34,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,35,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,36,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,37,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,38,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,39,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,40,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,41,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,42,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,43,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,44,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,45,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,46,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,47,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,48,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,49,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,50,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,51,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,52,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,53,false,0.000000,0,0,false
EmggviaEKHtZDHUVAw3cDWEEGk5ohQ5N895XpPHhxq1Y,54,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,0,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,1,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,2,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,3,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,4,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,5,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,6,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,7,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,8,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,9,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,10,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,11,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,12,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,13,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,14,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,15,false,0.000000,0,0,false
5h5bzD4S7N7koGh2naq1aezcTwGzP6NXeMhL6pGxnDnH,16,false,0.000000,0,0,false
